SITE,PLOT,TREAT,SPP,DBH_CM,CANOPY,B_TYPE,MAX_B_WIDTH,STEM_TYPE,CLUMP_TYPE,BROW_INDEX,DIV,HEIGHT_M
STEESE,9_0,0,PIME,6.83,30,N,0,IND,,0,c,7.3
STEESE,9_0,0,PIME,5.08,10,N,0,IND,,0,c,7.3
STEESE,9_0,0,PIME,6.98,5,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,1.12,5,H,0.16,IND,,0.02,c,2
STEESE,9_0,0,PIME,4.93,10,N,0,IND,,0,c,7.3
STEESE,9_0,0,PIME,3.81,5,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,3.17,10,N,0,IND,,0,c,3
STEESE,9_0,0,PIME,1.27,75,N,0,IND,,0,c,2
STEESE,9_0,0,PIME,0.71,80,N,0,IND,,0,c,1.8
STEESE,9_0,0,PIME,2.69,80,N,0,IND,,0,c,3
STEESE,9_0,0,PIME,9.4,50,N,0,IND,,0,c,10.7
STEESE,9_0,0,PIME,7.6,60,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,2.77,90,N,0,IND,,0,c,3.7
STEESE,9_0,0,PIME,5,90,N,0,IND,,0,c,3.7
STEESE,9_0,0,PIME,5.31,90,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,3.81,90,N,0,IND,,0,c,4.9
STEESE,9_0,0,PIME,1.91,95,N,0,IND,,0,c,3
STEESE,9_0,0,PIME,5.41,95,N,0,IND,,0,c,5.5
STEESE,9_0,0,PIME,4.44,90,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,3.17,90,N,0,IND,,0,c,3.7
STEESE,9_0,0,PIME,9.9,80,N,0,IND,,0,c,10.7
STEESE,9_0,0,PIME,4.44,95,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,3.51,80,N,0,IND,,0,c,4.6
STEESE,9_0,0,SALIX,2.95,10,N,0,IND,,0,d,3.7
STEESE,9_0,0,PIME,2.06,95,N,0,IND,,0,c,3
STEESE,9_0,0,PIME,4.44,95,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,7.8,60,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,2.87,95,N,0,IND,,0,c,2.7
STEESE,9_0,0,PIME,2.87,90,N,0,IND,,0,c,3
STEESE,9_0,0,PIME,5.49,75,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,3.02,95,N,0,IND,,0,c,3
STEESE,9_0,0,PIME,4.44,90,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,4.37,95,N,0,IND,,0,c,4.6
STEESE,9_0,0,PIME,7.3,5,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,4.29,95,N,0,IND,,0,c,4.6
STEESE,9_0,0,PIME,5.08,95,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,5.08,90,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,7.8,75,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,6.35,95,N,0,IND,,0,c,4.6
STEESE,9_0,0,PIME,3.81,90,N,0,IND,,0,c,3
STEESE,9_0,0,PIME,3.81,95,N,0,IND,,0,c,4.6
STEESE,9_0,0,PIME,3.33,25,N,0,IND,,0,c,5.2
STEESE,9_0,0,PIME,1.27,80,M,0.19,IND,,0.33,c,1.8
STEESE,9_0,0,PIME,5.08,95,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,6.35,95,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,6.98,50,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,5.72,95,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,4.44,80,N,0,IND,,0,c,4.9
STEESE,9_0,0,PIME,4.44,50,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,5.08,75,N,0,IND,,0,c,5.5
STEESE,9_0,0,PIME,1.42,80,N,0,IND,,0,c,2.7
STEESE,9_0,0,PIME,3.1,90,N,0,IND,,0,c,3.7
STEESE,9_0,0,PIME,0.97,90,N,0,IND,,0,c,1.8
STEESE,9_0,0,PIME,5.16,15,N,0,IND,,0,c,4.9
STEESE,9_0,0,PIME,5.41,50,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,4.93,25,N,0,IND,,0,c,4.6
STEESE,9_0,0,PIME,6.68,95,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,9.4,95,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,1.5,95,N,0,IND,,0,c,2.1
STEESE,9_0,0,PIME,2.54,95,N,0,IND,,0,c,2.7
STEESE,9_0,0,PIME,6.05,60,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,2.31,95,N,0,IND,,0,c,2.7
STEESE,9_0,0,PIME,7.54,5,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,3.81,75,N,0,IND,,0,c,3.7
STEESE,9_0,0,PIME,5.64,80,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,5.16,80,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,4.29,90,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,7.1,95,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,2.31,90,N,0,IND,,0,c,2.7
STEESE,9_0,0,PIME,8.2,60,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,10.4,75,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,2.24,80,N,0,IND,,0,c,2.7
STEESE,9_0,0,PIME,7.4,60,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,4.14,85,N,0,IND,,0,c,3.7
STEESE,9_0,0,PIME,8.3,90,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,7.7,75,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,1.12,85,N,0,IND,,0,c,1.7
STEESE,9_0,0,PIME,5.72,60,N,0,IND,,0,c,6.7
STEESE,9_0,0,PIME,1.42,100,N,0,IND,,0,c,2
STEESE,9_0,0,PIME,0.64,75,N,0,IND,,0,c,1.7
STEESE,9_0,0,PIME,3.73,95,N,0,IND,,0,c,3.7
STEESE,9_0,0,PIME,4.78,75,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,4.93,80,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,5.31,80,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,3.58,80,N,0,IND,,0,c,4.9
STEESE,9_0,0,PIME,7.4,60,N,0,IND,,0,c,9.1
STEESE,9_0,0,PIME,2.31,75,N,0,IND,,0,c,2.7
STEESE,9_0,0,PIME,9.1,80,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,2.54,80,N,0,IND,,0,c,2.7
STEESE,9_0,0,PIME,2.77,90,N,0,IND,,0,c,3
STEESE,9_0,0,PIME,6.05,95,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,5.49,90,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,7.7,90,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,7.8,90,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,5.79,90,N,0,IND,,0,c,6.1
STEESE,9_0,0,PIME,1.5,75,N,0,IND,,0,c,2.4
STEESE,9_0,0,PIME,10.1,90,N,0,IND,,0,c,4.6
STEESE,9_0,0,PIME,0.33,85,N,0,IND,,0,c,1.4
STEESE,9_0,0,PIME,0.56,70,N,0,IND,,0,c,1.5
STEESE,9_0,0,PIME,1.6,60,N,0,IND,,0,c,2
STEESE,9_0,0,PIME,0.97,85,N,0,IND,,0,c,1.8
STEESE,9_0,0,PIME,4.67,75,N,0,IND,,0,c,7.6
STEESE,9_0,0,PIME,1.27,80,N,0,IND,,0,c,2.1
STEESE,9_0,0,PIME,1.27,100,N,0,IND,,0,c,2
STEESE,9_0,0,PIME,4.44,90,N,0,IND,,0,c,6.1
STEESE,6_0,0,PIME,1.35,95,N,0,IND,,0,c,0.9
STEESE,6_0,0,PIME,0.71,95,N,0,IND,,0,c,0.3
STEESE,6_0,0,PIME,1.19,95,N,0,IND,,0,c,0.9
STEESE,6_0,0,PIME,0.56,95,N,0,IND,,0,c,0.5
STEESE,6_0,0,PIME,0.48,100,N,0,IND,,0,c,0.5
STEESE,6_0,0,PIME,0.86,95,N,0,IND,,0,c,0.3
STEESE,6_0,0,PIME,0.48,100,N,0,IND,,0,c,0.5
STEESE,6_0,0,PIME,0.86,95,N,0,IND,,0,c,0.6
STEESE,6_0,0,PIME,0.79,95,N,0,IND,,0,c,0.6
STEESE,6_0,0,PIME,1.68,95,N,0,IND,,0,c,1.5
STEESE,6_0,0,PIME,0.64,95,N,0,IND,,0,c,0.5
STEESE,6_0,0,PIME,0.41,100,N,0,IND,,0,c,0.2
STEESE,6_0,0,PIME,3.17,100,N,0,IND,,0,c,4.6
STEESE,6_0,0,PIME,2.62,90,N,0,IND,,0,c,3.7
STEESE,6_0,0,PIME,6.98,90,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,1.27,90,N,0,IND,,0,c,1.8
STEESE,6_0,0,PIME,6.12,90,N,0,IND,,0,c,7.6
STEESE,6_0,0,PIME,1.04,95,N,0,IND,,0,c,1.7
STEESE,6_0,0,PIME,2.62,90,N,0,IND,,0,c,3
STEESE,6_0,0,PIME,6.43,90,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,5,95,N,0,IND,,0,c,6.1
STEESE,6_0,0,PIME,1.6,90,N,0,IND,,0,c,2.1
STEESE,6_0,0,PIME,6.98,95,N,0,IND,,0,c,10.7
STEESE,6_0,0,PIME,1.75,10,N,0,IND,,0,c,3
STEESE,6_0,0,PIME,5.08,80,N,0,IND,,0,c,5.5
STEESE,6_0,0,PIME,3.58,60,N,0,IND,,0,c,3.7
STEESE,6_0,0,PIME,5.41,95,N,0,IND,,0,c,7.6
STEESE,6_0,0,PIME,5.23,90,N,0,IND,,0,c,5.5
STEESE,6_0,0,PIME,0.79,95,N,0,IND,,0,c,0.5
STEESE,6_0,0,PIME,0.97,90,N,0,IND,,0,c,0.6
STEESE,6_0,0,PIME,0.86,90,N,0,IND,,0,c,0.6
STEESE,6_0,0,PIME,0.41,95,N,0,IND,,0,c,0.3
STEESE,6_0,0,PIME,0.56,60,N,0,IND,,0,c,0.3
STEESE,6_0,0,PIME,0.33,100,N,0,IND,,0,c,0.3
STEESE,6_0,0,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,6_0,0,PIME,0.64,90,N,0,IND,,0,c,0.3
STEESE,6_0,0,PIME,0.41,95,N,0,IND,,0,c,0.3
STEESE,6_0,0,PIME,0.56,85,N,0,IND,,0,c,0.5
STEESE,6_0,0,PIME,1.35,90,N,0,IND,,0,c,0.6
STEESE,6_0,0,PIME,3.1,90,N,0,IND,,0,c,3
STEESE,6_0,0,SALIX,2.87,0,M,0.13,IND,,1,d,3
STEESE,6_0,0,PIME,2.87,95,N,0,IND,,0,c,3.7
STEESE,6_0,0,PIME,5.79,95,N,0,IND,,0,c,7.6
STEESE,6_0,0,PIME,1.91,95,N,0,IND,,0,c,2.7
STEESE,6_0,0,PIME,6.5,95,N,0,IND,,0,c,5.5
STEESE,6_0,0,PIME,2.31,90,N,0,IND,,0,c,2.7
STEESE,6_0,0,PIME,3.89,60,N,0,IND,,0,c,3.7
STEESE,6_0,0,PIME,1.75,95,N,0,IND,,0,c,2.1
STEESE,6_0,0,PIME,5.16,50,N,0,IND,,0,c,7.6
STEESE,6_0,0,PIME,2.69,40,N,0,IND,,0,c,3
STEESE,6_0,0,PIME,5.16,65,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,7.7,70,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,9.4,90,N,0,IND,,0,c,12.2
STEESE,6_0,0,PIME,7.5,95,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,4.22,95,N,0,IND,,0,c,4.6
STEESE,6_0,0,PIME,5.94,75,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,5.72,70,N,0,IND,,0,c,7.6
STEESE,6_0,0,PIME,9.8,75,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,1.75,80,N,0,IND,,0,c,2.1
STEESE,6_0,0,PIME,7.8,80,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,3.89,95,N,0,IND,,0,c,4.6
STEESE,6_0,0,PIME,10.3,90,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,2.06,90,N,0,IND,,0,c,2.1
STEESE,6_0,0,PIME,10.8,95,N,0,IND,,0,c,10.7
STEESE,6_0,0,PIME,5.16,95,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,2.87,90,N,0,IND,,0,c,3
STEESE,6_0,0,PIME,2.62,85,N,0,IND,,0,c,3.7
STEESE,6_0,0,PIME,5.31,95,N,0,IND,,0,c,6.1
STEESE,6_0,0,PIME,3.1,95,N,0,IND,,0,c,4.6
STEESE,6_0,0,PIME,6.4,90,N,0,IND,,0,c,7.6
STEESE,6_0,0,PIME,7.9,90,N,0,IND,,0,c,6.1
STEESE,6_0,0,PIME,7,70,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,2.69,95,N,0,IND,,0,c,3
STEESE,6_0,0,PIME,6.4,95,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,2.77,95,N,0,IND,,0,c,3.7
STEESE,6_0,0,PIME,3.33,90,N,0,IND,,0,c,6.1
STEESE,6_0,0,PIME,3.73,90,N,0,IND,,0,c,3.7
STEESE,6_0,0,PIME,8.2,95,N,0,IND,,0,c,7.6
STEESE,6_0,0,PIME,3.25,95,N,0,IND,,0,c,4.6
STEESE,6_0,0,PIME,4.14,95,N,0,IND,,0,c,6.1
STEESE,6_0,0,PIME,2.24,90,N,0,IND,,0,c,3
STEESE,6_0,0,PIME,4.44,90,N,0,IND,,0,c,6.1
STEESE,6_0,0,PIME,8.8,85,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,8.6,80,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,2.69,95,N,0,IND,,0,c,3.7
STEESE,6_0,0,PIME,8.4,70,N,0,IND,,0,c,9.1
STEESE,6_0,0,PIME,1.35,95,N,0,IND,,0,c,2.1
STEESE,6_0,0,PIME,9.7,70,N,0,IND,,0,c,10.7
STEESE,6_0,0,BENE,18.7,0,N,0,IND,,0,d,5.5
STEESE,6_0,0,SALIX,0.86,0,N,0,CLUMP,START,0,d,2.1
STEESE,6_0,0,SALIX,1.12,0,N,0,CLUMP,END,NA,d,2.1
STEESE,6_0,0,SALIX,2.24,0,N,0,IND,,0,d,2.7
STEESE,6_0,0,SALIX,2.69,0,N,0,IND,,0,d,2.7
STEESE,6_0,0,SALIX,2.87,0,N,0,IND,,0,d,2.7
STEESE,6_0,0,PIME,2.95,90,N,0,IND,,0,c,3.7
STEESE,6_0,0,PIME,1.98,90,N,0,CLUMP,START,0,c,2
STEESE,6_0,0,PIME,5.49,50,N,0,CLUMP,END,NA,c,7.6
STEESE,6_0,0,PIME,5.79,90,N,0,IND,,0,c,7.6
STEESE,6_0,0,PIME,0.41,100,N,0,IND,,0,c,1.7
STEESE,6_0,0,PIME,1.04,100,N,0,IND,,0,c,2
STEESE,6_0,0,PIME,0.79,95,M,0.31,IND,,0.45,c,1.8
STEESE,6_0,0,SALIX,3.1,0,N,0,CLUMP,START,0,d,2.7
STEESE,6_0,0,SALIX,3.1,0,N,0,CLUMP,END,NA,d,3
STEESE,6_0,0,PIME,5.64,95,N,0,IND,,0,c,6.1
STEESE,6_0,0,PIME,3.89,95,N,0,IND,,0,c,5.5
STEESE,6_0,0,SALIX,3.51,0,N,0,IND,,0,d,3
STEESE,6_0,0,SALIX,0.86,0,N,0,IND,,0,d,1.5
STEESE,6_0,0,BENE,20.6,0,N,0,IND,,0,d,3.7
STEESE,6_0,0,PIME,3.81,90,N,0,IND,,0,c,6.1
STEESE,6_0,0,SALIX,5.16,80,N,0,IND,,0,d,7.6
STEESE,6_0,0,PIME,0.97,75,N,0,IND,,0,c,1.8
STEESE,6_0,0,PIME,10.1,70,N,0,IND,,0,c,10.7
STEESE,6_0,0,PIME,2.24,70,N,0,IND,,0,c,10.7
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.97,100,N,0,IND,,0,c,0.5
STEESE,26_2,2,PIME,0.97,100,N,0,IND,,0,c,0.6
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.23,90,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.79,95,N,0,IND,,0,c,0.6
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.33,90,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.08,50,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.79,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,POTR,0.15,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,PIME,0.56,90,N,0,IND,,0,c,0.5
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.2
STEESE,26_2,2,SALIX,0.64,0,N,0,CLUMP,START,0,d,0.6
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,PIME,0.41,90,N,0,CLUMP,START,0,c,0.3
STEESE,26_2,2,PIME,0.33,95,N,0,CLUMP,END,NA,c,0.3
STEESE,26_2,2,PIME,0.71,95,N,0,IND,,0,c,0.5
STEESE,26_2,2,SALIX,0.64,75,N,0,IND,,0,d,0.9
STEESE,26_2,2,SALIX,0.41,5,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.41,90,N,0,CLUMP,END,NA,d,0.5
STEESE,26_2,2,SALIX,0.48,80,N,0,IND,,0,d,0.6
STEESE,26_2,2,POTR,0.23,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,POTR,0.64,40,N,0,IND,,0,d,1.1
STEESE,26_2,2,SALIX,0.33,50,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.23,0,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.15,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,POTR,0.33,95,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.23,100,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.33,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.33,50,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,POTR,0.15,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.41,70,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.23,5,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.23,10,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.64,15,N,0,IND,,0,d,0.8
STEESE,26_2,2,SALIX,0.56,75,N,0,IND,,0,d,0.6
STEESE,26_2,2,SALIX,0.64,90,N,0,IND,,0,d,0.8
STEESE,26_2,2,SALIX,0.33,40,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.15,0,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.23,50,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.15,0,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.33,95,N,0,IND,,0,d,0.6
STEESE,26_2,2,POTR,0.41,90,N,0,IND,,0,d,0.6
STEESE,26_2,2,BENE,0.48,100,M,0.13,IND,,0.11,d,1.8
STEESE,26_2,2,SALIX,0.23,80,N,0,IND,,0,d,1.8
STEESE,26_2,2,SALIX,0.33,95,N,0,CLUMP,START,0,d,1.8
STEESE,26_2,2,SALIX,0.48,95,N,0,CLUMP,END,NA,d,2
STEESE,26_2,2,SALIX,0.79,95,N,0,IND,,0,d,2
STEESE,26_2,2,SALIX,0.15,80,N,0,IND,,0,d,1.8
STEESE,26_2,2,SALIX,0.23,95,N,0,CLUMP,START,0,d,1.7
STEESE,26_2,2,SALIX,0.79,95,N,0,CLUMP,END,NA,d,2.1
STEESE,26_2,2,BENE,2.24,95,N,0,IND,,0,d,3
STEESE,26_2,2,SALIX,0.64,95,N,0,IND,,0,d,1.7
STEESE,26_2,2,SALIX,0.23,60,N,0,IND,,0,d,1.7
STEESE,26_2,2,SALIX,0.23,60,N,0,IND,,0,d,1.7
STEESE,26_2,2,SALIX,0.23,80,M,0.25,IND,,0.83,d,1.7
STEESE,26_2,2,SALIX,0.23,90,M,0.22,IND,,0.62,d,1.8
STEESE,26_2,2,SALIX,0.41,90,N,0,IND,,0,d,1.8
STEESE,26_2,2,SALIX,0.33,90,N,0,IND,,0,d,1.7
STEESE,26_2,2,ALCR,0.56,80,N,0,CLUMP,START,0,d,1.8
STEESE,26_2,2,ALCR,0.56,80,N,0,CLUMP,,NA,d,1.8
STEESE,26_2,2,ALCR,0.64,75,N,0,CLUMP,,NA,d,2
STEESE,26_2,2,ALCR,0.64,75,N,0,CLUMP,,NA,d,1.8
STEESE,26_2,2,ALCR,0.71,60,N,0,CLUMP,,NA,d,2.1
STEESE,26_2,2,ALCR,0.33,75,N,0,CLUMP,,NA,d,1.8
STEESE,26_2,2,ALCR,0.23,75,N,0,CLUMP,END,NA,d,1.7
STEESE,26_2,2,SALIX,0.08,75,N,0,IND,,0,d,1.7
STEESE,26_2,2,POTR,0.23,80,N,0,IND,,0,d,1.7
STEESE,26_2,2,POTR,0.86,40,M,0.25,IND,,0.64,d,2.1
STEESE,26_2,2,POTR,0.15,50,M,0.28,IND,,0.2,d,1.8
STEESE,26_2,2,POTR,0.15,60,M,0.19,IND,,0.25,d,1.8
STEESE,26_2,2,POTR,0.41,60,M,0.16,IND,,0.4,d,1.8
STEESE,26_2,2,POTR,0.23,75,M,0.09,IND,,0.2,d,1.7
STEESE,26_2,2,POTR,0.41,75,M,0.06,IND,,0.07,d,1.8
STEESE,26_2,2,ALCR,0.15,100,N,0,IND,,0,d,1.7
STEESE,26_2,2,POTR,0.15,85,N,0,IND,,0,d,1.8
STEESE,26_2,2,BENE,0.64,95,N,0,IND,,0,d,2
STEESE,26_2,2,BENE,0.41,95,N,0,IND,,0,d,1.8
STEESE,26_2,2,BENE,0.41,95,N,0,IND,,0,d,1.8
STEESE,26_2,2,POTR,0.41,95,N,0,IND,,0,d,1.8
STEESE,26_2,2,POTR,0.79,100,N,0,IND,,0,d,2
STEESE,26_2,2,ALCR,0.56,60,M,0.09,CLUMP,START,0.17,d,2
STEESE,26_2,2,ALCR,0.15,60,N,0,CLUMP,,NA,d,1.7
STEESE,26_2,2,ALCR,0.48,60,N,0,CLUMP,,NA,d,1.8
STEESE,26_2,2,ALCR,1.35,80,M,0.09,CLUMP,,NA,d,2.4
STEESE,26_2,2,ALCR,0.64,70,N,0,CLUMP,,NA,d,2
STEESE,26_2,2,ALCR,0.48,70,N,0,CLUMP,,NA,d,2
STEESE,26_2,2,ALCR,0.41,95,N,0,CLUMP,,NA,d,1.8
STEESE,26_2,2,ALCR,0.41,90,N,0,CLUMP,,NA,d,1.8
STEESE,26_2,2,ALCR,0.41,80,N,0,CLUMP,,NA,d,1.8
STEESE,26_2,2,ALCR,0.79,80,N,0,CLUMP,,NA,d,2.1
STEESE,26_2,2,ALCR,0.33,95,N,0,CLUMP,,NA,d,1.7
STEESE,26_2,2,ALCR,0.48,95,N,0,CLUMP,END,NA,d,1.8
STEESE,26_2,2,SALIX,0.33,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.41,0,N,0,CLUMP,START,0,d,0.6
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,,NA,d,0.2
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.15,40,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,SALIX,0.56,50,N,0,IND,,0,d,0.6
STEESE,26_2,2,SALIX,0.23,100,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.41,30,N,0,CLUMP,START,0,d,0.5
STEESE,26_2,2,SALIX,0.41,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.41,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.15,50,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.33,40,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.56,10,N,0,IND,,0,d,0.6
STEESE,26_2,2,SALIX,0.41,50,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.23,0,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.23,100,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.33,80,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.2
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,SALIX,0.71,100,N,0,IND,,0,d,0.5
STEESE,26_2,2,PIME,0.15,80,N,0,IND,,0,c,0.1
STEESE,26_2,2,POTR,0.56,95,N,0,IND,,0,d,0.6
STEESE,26_2,2,PIME,0.48,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.41,95,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0
STEESE,26_2,2,PIME,0.64,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,SALIX,0.23,100,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,,NA,d,0.2
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
