tree,maxfuel,minfuel
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1708_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1709_vegout.csv,0.2,2e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree171_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1710_vegout.csv,0.3,0.25956
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1711_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1712_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1713_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1714_vegout.csv,0.1,0.0040479
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1715_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1716_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1717_vegout.csv,0.22,0.22
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1718_vegout.csv,0.22,0.22
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1719_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree172_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1720_vegout.csv,0.32,3.2e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1721_vegout.csv,0.2,0.2
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1722_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1723_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1724_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1725_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1726_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1727_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1728_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1729_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree173_vegout.csv,0.22,0.22
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1730_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1731_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1732_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1733_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1734_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1735_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1736_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1737_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1738_vegout.csv,0.1,0.03472
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1739_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree174_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1740_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1741_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1742_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1743_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1744_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1745_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1746_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1747_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1748_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1749_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree175_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1750_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1751_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1752_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1753_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1754_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1755_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1756_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1757_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1758_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1759_vegout.csv,0.16,0.16
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree176_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1760_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1761_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1762_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1763_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1764_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1765_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1766_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1767_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1768_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1769_vegout.csv,0.12,0.038434
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree177_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1770_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1771_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1772_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1773_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1774_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1775_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1776_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1777_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1778_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1779_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree178_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1780_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1781_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1782_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1783_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1784_vegout.csv,0.1,0.013516
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1785_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1786_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1787_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1788_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1789_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree179_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1790_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1791_vegout.csv,0.02,9.0711e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1792_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1793_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1794_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1795_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1796_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1797_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1798_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1799_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree18_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree180_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1800_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1801_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1802_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1803_vegout.csv,0.08,0.07932
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1804_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1805_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1806_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1807_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1808_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1809_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree181_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1810_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1811_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1812_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1813_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1814_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1815_vegout.csv,0.1,0.02008
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1816_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1817_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1818_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1819_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree182_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1820_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1821_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1822_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1823_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1824_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1825_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1826_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1827_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1828_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1829_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree183_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1830_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1831_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1832_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1833_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1834_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1835_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1836_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1837_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1838_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1839_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree184_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1840_vegout.csv,0.02,0.0015069
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1841_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1842_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1843_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1844_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1845_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1846_vegout.csv,0.12,1.2e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1847_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1848_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1849_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree185_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1850_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1851_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1852_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1853_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1854_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1855_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1856_vegout.csv,0.06,0.002346
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1857_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1858_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1859_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree186_vegout.csv,0.14,0.1226
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1860_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1861_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1862_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1863_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1864_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1865_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1866_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1867_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1868_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1869_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree187_vegout.csv,0.16,0.16
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1870_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1871_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1872_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1873_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1874_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1875_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1876_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1877_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1878_vegout.csv,0.12,1.2e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1879_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree188_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1880_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1881_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1882_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1883_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1884_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1885_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1886_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1887_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1888_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1889_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree189_vegout.csv,0.28,0.020322
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1890_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1891_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1892_vegout.csv,0.08,0.0095197
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1893_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1894_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree1895_vegout.csv,0.04,4e-5
